order_id,region,carrier_name,sla_days,delivered_late
769,Norte,SulCargo,5,True
770,Sul,TransLog,3,False
771,Sudeste,BrasilExpress,3,False
772,Norte,EntregaJá,5,False
773,Sudeste,EntregaJá,3,False
774,Sul,BrasilExpress,7,False
775,Sudeste,BrasilExpress,3,False
776,Sudeste,EntregaJá,5,False
777,Norte,BrasilExpress,5,False
778,Norte,RápidoX,5,False
779,Sudeste,BrasilExpress,3,False
780,Norte,TransLog,7,False
781,Sudeste,TransLog,5,False
782,Sul,RápidoX,5,True
783,Sudeste,BrasilExpress,3,False
784,Nordeste,TransLog,5,False
785,Sudeste,SulCargo,7,False
786,Norte,BrasilExpress,5,True
787,Sul,RápidoX,7,False
788,Centro-Oeste,BrasilExpress,5,False
789,Centro-Oeste,EntregaJá,3,False
790,Sudeste,EntregaJá,3,False
791,Nordeste,TransLog,3,False
792,Sul,EntregaJá,5,False
793,Centro-Oeste,RápidoX,5,False
794,Sudeste,TransLog,3,False
795,Sudeste,RápidoX,5,False
796,Sudeste,RápidoX,5,False
797,Norte,EntregaJá,5,True
798,Sudeste,EntregaJá,3,False
799,Sudeste,RápidoX,3,True
800,Nordeste,EntregaJá,3,False
801,Sudeste,EntregaJá,3,False
802,Sul,EntregaJá,3,False
803,Sudeste,BrasilExpress,3,False
804,Nordeste,RápidoX,5,True
805,Sudeste,SulCargo,3,False
806,Sudeste,RápidoX,7,False
807,Sul,TransLog,3,False
808,Sul,EntregaJá,3,False
809,Nordeste,EntregaJá,3,False
810,Sudeste,SulCargo,3,False
811,Sudeste,TransLog,7,False
812,Norte,BrasilExpress,3,False
813,Sudeste,RápidoX,7,False
814,Centro-Oeste,BrasilExpress,7,False
815,Norte,TransLog,5,False
816,Centro-Oeste,SulCargo,5,True
817,Sul,TransLog,5,False
818,Sul,SulCargo,3,True
819,Sudeste,BrasilExpress,5,False
820,Centro-Oeste,BrasilExpress,3,False
821,Sudeste,TransLog,3,False
822,Sudeste,TransLog,5,False
823,Sudeste,EntregaJá,5,True
824,Norte,SulCargo,7,True
825,Centro-Oeste,EntregaJá,3,False
826,Sul,RápidoX,7,True
827,Sul,RápidoX,3,False
828,Norte,TransLog,3,False
829,Sudeste,BrasilExpress,3,False
830,Sudeste,RápidoX,5,False
831,Norte,RápidoX,3,True
832,Sudeste,EntregaJá,5,False
833,Sul,EntregaJá,7,False
834,Sudeste,RápidoX,5,True
835,Norte,TransLog,5,False
836,Norte,EntregaJá,7,False
837,Sudeste,RápidoX,5,False
838,Nordeste,BrasilExpress,5,True
839,Sudeste,EntregaJá,3,False
840,Centro-Oeste,RápidoX,7,False
841,Sul,SulCargo,5,True
842,Sudeste,EntregaJá,3,False
843,Sudeste,SulCargo,3,False
844,Nordeste,EntregaJá,7,False
845,Centro-Oeste,EntregaJá,3,False
846,Sudeste,SulCargo,7,True
847,Nordeste,TransLog,3,False
848,Centro-Oeste,RápidoX,5,False
849,Centro-Oeste,TransLog,3,False
850,Sudeste,TransLog,5,False
851,Sudeste,RápidoX,7,False
852,Sudeste,BrasilExpress,5,False
853,Sudeste,TransLog,5,False
854,Sudeste,TransLog,3,False
855,Centro-Oeste,TransLog,3,False
856,Centro-Oeste,BrasilExpress,3,False
857,Sudeste,EntregaJá,5,False
858,Centro-Oeste,SulCargo,3,False
859,Sul,SulCargo,3,False
860,Sudeste,BrasilExpress,5,False
861,Sudeste,TransLog,5,False
862,Sudeste,SulCargo,5,False
863,Centro-Oeste,BrasilExpress,3,False
864,Sul,RápidoX,3,True
865,Sudeste,SulCargo,7,False
866,Sul,RápidoX,3,True
867,Sudeste,TransLog,7,False
868,Sul,SulCargo,7,True
869,Sudeste,BrasilExpress,5,False
870,Centro-Oeste,EntregaJá,3,False
871,Sudeste,SulCargo,7,False
872,Centro-Oeste,SulCargo,5,False
873,Nordeste,SulCargo,5,False
874,Sudeste,SulCargo,3,True
875,Sul,BrasilExpress,3,True
876,Sul,BrasilExpress,3,False
877,Nordeste,EntregaJá,5,False
878,Sudeste,BrasilExpress,5,False
879,Sudeste,BrasilExpress,3,False
880,Sudeste,TransLog,5,True
881,Nordeste,TransLog,3,False
882,Sul,RápidoX,5,False
883,Sul,EntregaJá,7,True
884,Sudeste,TransLog,3,False
885,Sudeste,EntregaJá,3,False
886,Nordeste,EntregaJá,3,False
887,Sul,SulCargo,5,False
888,Sudeste,EntregaJá,5,False
889,Centro-Oeste,SulCargo,7,True
890,Sudeste,RápidoX,3,False
891,Nordeste,RápidoX,7,False
892,Sudeste,RápidoX,3,False
893,Sul,SulCargo,5,False
894,Sul,SulCargo,3,False
895,Sudeste,RápidoX,7,False
896,Nordeste,SulCargo,5,False
897,Norte,BrasilExpress,5,False
898,Sul,BrasilExpress,7,False
899,Sudeste,SulCargo,3,False
900,Sudeste,SulCargo,3,False
901,Sudeste,TransLog,7,False
902,Sudeste,TransLog,3,False
903,Centro-Oeste,EntregaJá,3,True
904,Sul,EntregaJá,5,False
905,Sudeste,EntregaJá,5,False
906,Sudeste,RápidoX,3,False
907,Centro-Oeste,BrasilExpress,3,True
908,Sul,RápidoX,3,False
909,Sudeste,SulCargo,5,False
910,Nordeste,TransLog,7,False
911,Centro-Oeste,SulCargo,7,True
912,Sudeste,SulCargo,5,False
913,Nordeste,TransLog,3,True
914,Sul,SulCargo,7,False
915,Sul,EntregaJá,5,False
916,Sudeste,TransLog,3,False
917,Sudeste,SulCargo,7,False
918,Norte,EntregaJá,5,False
919,Nordeste,EntregaJá,5,False
920,Sudeste,BrasilExpress,5,False
921,Nordeste,EntregaJá,3,False
922,Sudeste,RápidoX,3,False
923,Sul,TransLog,5,False
924,Sudeste,TransLog,3,False
925,Sudeste,TransLog,5,False
926,Sudeste,SulCargo,5,True
927,Sudeste,SulCargo,5,True
928,Centro-Oeste,RápidoX,5,False
929,Nordeste,EntregaJá,5,False
930,Sudeste,SulCargo,7,False
931,Centro-Oeste,EntregaJá,5,False
932,Nordeste,EntregaJá,3,False
933,Sudeste,SulCargo,3,False
934,Norte,SulCargo,3,True
935,Sudeste,RápidoX,3,False
936,Sudeste,BrasilExpress,3,False
937,Sudeste,TransLog,3,False
938,Sudeste,SulCargo,5,False
939,Sudeste,SulCargo,7,True
940,Sudeste,EntregaJá,3,False
941,Sul,BrasilExpress,5,True
942,Sudeste,SulCargo,5,True
943,Sudeste,BrasilExpress,3,True
944,Nordeste,TransLog,7,False
945,Nordeste,EntregaJá,5,True
946,Sul,RápidoX,3,False
947,Sudeste,TransLog,5,False
948,Sul,BrasilExpress,3,False
949,Sudeste,BrasilExpress,5,True
950,Sudeste,TransLog,3,False
951,Sudeste,BrasilExpress,7,False
952,Sudeste,RápidoX,5,False
953,Nordeste,RápidoX,5,True
954,Centro-Oeste,BrasilExpress,3,False
955,Sul,BrasilExpress,5,False
956,Sudeste,RápidoX,5,False
957,Sul,BrasilExpress,5,False
958,Sul,SulCargo,5,False
959,Sul,EntregaJá,5,False
960,Nordeste,SulCargo,7,False
961,Sudeste,BrasilExpress,5,False
962,Sudeste,BrasilExpress,7,False
963,Sudeste,EntregaJá,7,False
964,Sudeste,BrasilExpress,5,False
965,Nordeste,EntregaJá,3,False
966,Sul,RápidoX,5,True
967,Sul,EntregaJá,7,False
968,Sudeste,EntregaJá,3,False
969,Nordeste,SulCargo,5,False
970,Sudeste,BrasilExpress,7,False
971,Sul,RápidoX,3,False
972,Sul,TransLog,5,False
973,Sul,EntregaJá,3,False
974,Sudeste,TransLog,3,False
975,Centro-Oeste,BrasilExpress,5,False
976,Nordeste,EntregaJá,3,False
977,Sudeste,TransLog,3,False
978,Nordeste,SulCargo,7,False
979,Sul,TransLog,3,False
980,Sudeste,SulCargo,7,True
981,Norte,RápidoX,7,False
982,Sudeste,BrasilExpress,3,False
983,Sul,TransLog,3,False
984,Sul,EntregaJá,5,False
985,Nordeste,BrasilExpress,5,False
986,Sudeste,TransLog,3,False
987,Sudeste,EntregaJá,5,False
988,Sudeste,EntregaJá,3,False
989,Sudeste,EntregaJá,7,True
990,Sudeste,EntregaJá,3,False
991,Nordeste,TransLog,3,False
992,Sudeste,RápidoX,3,False
993,Nordeste,SulCargo,7,False
994,Centro-Oeste,SulCargo,5,True
995,Sudeste,SulCargo,7,False
996,Sul,RápidoX,3,False
997,Nordeste,EntregaJá,3,False
998,Sudeste,EntregaJá,3,False
999,Sul,BrasilExpress,5,False
1000,Sudeste,SulCargo,5,False
1001,Nordeste,SulCargo,5,False
1002,Sudeste,EntregaJá,3,False
1003,Centro-Oeste,SulCargo,7,False
1004,Nordeste,EntregaJá,3,False
1005,Sudeste,EntregaJá,7,False
1006,Nordeste,EntregaJá,3,True
1007,Sul,TransLog,5,False
1008,Sul,TransLog,3,False
1009,Sudeste,TransLog,5,False
1010,Norte,TransLog,5,False
1011,Sudeste,RápidoX,5,False
1012,Sudeste,BrasilExpress,5,False
1013,Sul,BrasilExpress,5,False
1014,Norte,EntregaJá,5,False
1015,Norte,SulCargo,7,False
1016,Sul,TransLog,3,False
1017,Sudeste,BrasilExpress,5,False
1018,Sudeste,BrasilExpress,5,False
1019,Centro-Oeste,TransLog,3,False
1020,Sudeste,RápidoX,5,False
1021,Sudeste,RápidoX,3,True
1022,Sudeste,BrasilExpress,3,False
1023,Sudeste,RápidoX,3,True
1024,Sul,TransLog,3,False
1025,Sudeste,BrasilExpress,5,False
1026,Sudeste,TransLog,5,False
1027,Sudeste,RápidoX,7,False
1028,Sudeste,TransLog,5,False
1029,Nordeste,RápidoX,3,False
1030,Sudeste,RápidoX,7,False
1031,Sudeste,TransLog,7,False
1032,Nordeste,RápidoX,5,False
1033,Sudeste,EntregaJá,5,False
1034,Sudeste,TransLog,7,False
1035,Norte,EntregaJá,5,False
1036,Sudeste,TransLog,7,False
1037,Sudeste,RápidoX,3,True
1038,Sudeste,RápidoX,3,False
1039,Sul,BrasilExpress,5,False
1040,Sudeste,BrasilExpress,5,False
1041,Sul,EntregaJá,7,False
1042,Sudeste,RápidoX,7,False
1043,Sudeste,BrasilExpress,3,False
1044,Sul,RápidoX,3,False
1045,Nordeste,TransLog,7,False
1046,Sudeste,BrasilExpress,5,False
1047,Nordeste,EntregaJá,3,False
1048,Sudeste,BrasilExpress,5,False
1049,Sudeste,RápidoX,5,False
1050,Sul,SulCargo,5,False
1051,Sudeste,SulCargo,5,False
1052,Sudeste,RápidoX,3,False
1053,Norte,TransLog,7,False
1054,Centro-Oeste,BrasilExpress,5,False
1055,Nordeste,SulCargo,5,False
1056,Sudeste,TransLog,3,False
1057,Nordeste,RápidoX,5,False
1058,Nordeste,TransLog,3,False
1059,Sudeste,RápidoX,3,False
1060,Sul,BrasilExpress,5,False
1061,Sudeste,TransLog,3,False
1062,Nordeste,BrasilExpress,5,True
1063,Sudeste,TransLog,3,False
1064,Nordeste,RápidoX,5,True
1065,Sudeste,RápidoX,3,False
1066,Sudeste,TransLog,3,False
1067,Centro-Oeste,RápidoX,3,False
1068,Sul,EntregaJá,7,False
1069,Nordeste,EntregaJá,7,False
1070,Nordeste,BrasilExpress,3,False
1071,Norte,EntregaJá,5,False
1072,Nordeste,EntregaJá,5,False
1073,Norte,SulCargo,7,False
1074,Sudeste,SulCargo,3,True
1075,Nordeste,SulCargo,5,True
1076,Centro-Oeste,SulCargo,3,False
1077,Centro-Oeste,RápidoX,3,False
1078,Sudeste,BrasilExpress,7,True
1079,Nordeste,BrasilExpress,5,False
1080,Sul,EntregaJá,3,False
1081,Sudeste,BrasilExpress,3,False
1082,Nordeste,EntregaJá,5,False
1083,Sudeste,BrasilExpress,5,False
1084,Sudeste,TransLog,3,False
1085,Sul,TransLog,7,False
1086,Sul,BrasilExpress,3,True
1087,Sudeste,RápidoX,3,False
1088,Sudeste,EntregaJá,7,True
1089,Sudeste,BrasilExpress,3,False
1090,Nordeste,EntregaJá,3,False
1091,Sul,SulCargo,5,False
1092,Sul,BrasilExpress,7,False
1093,Sul,RápidoX,3,False
1094,Nordeste,SulCargo,7,True
1095,Sudeste,BrasilExpress,5,False
1096,Sudeste,TransLog,3,False
1097,Sudeste,BrasilExpress,5,False
1098,Nordeste,TransLog,3,False
1099,Nordeste,TransLog,5,False
1100,Sudeste,BrasilExpress,5,False
1101,Sudeste,BrasilExpress,7,False
1102,Sudeste,TransLog,3,False
1103,Sudeste,EntregaJá,5,True
1104,Sudeste,SulCargo,5,False
1105,Sul,RápidoX,3,False
1106,Norte,BrasilExpress,3,False
1107,Sul,SulCargo,3,False
1108,Sudeste,SulCargo,5,False
1109,Nordeste,EntregaJá,5,False
1110,Norte,SulCargo,3,True
1111,Sul,BrasilExpress,7,False
1112,Sul,SulCargo,7,False
1113,Nordeste,BrasilExpress,5,False
1114,Sul,BrasilExpress,3,False
1115,Nordeste,TransLog,5,False
1116,Sudeste,EntregaJá,3,False
1117,Sudeste,RápidoX,3,False
1118,Nordeste,TransLog,5,False
1119,Sudeste,RápidoX,3,True
1120,Sul,BrasilExpress,3,False
1121,Norte,TransLog,3,False
1122,Nordeste,SulCargo,3,False
1123,Sudeste,SulCargo,3,False
1124,Sudeste,RápidoX,7,False
1125,Nordeste,BrasilExpress,3,False
1126,Sudeste,RápidoX,3,True
1127,Sudeste,EntregaJá,3,False
1128,Nordeste,SulCargo,7,False
1129,Norte,TransLog,5,False
1130,Sul,TransLog,3,True
1131,Sul,TransLog,7,False
1132,Sudeste,SulCargo,3,False
1133,Nordeste,BrasilExpress,3,False
1134,Norte,SulCargo,3,False
1135,Sudeste,SulCargo,3,False
1136,Sudeste,TransLog,3,True
1137,Centro-Oeste,SulCargo,5,False
1138,Nordeste,TransLog,3,False
1139,Sudeste,BrasilExpress,5,False
1140,Sul,EntregaJá,3,False
1141,Sudeste,TransLog,3,False
1142,Nordeste,RápidoX,5,False
1143,Sudeste,EntregaJá,7,False
1144,Sul,BrasilExpress,3,False
1145,Sul,EntregaJá,5,False
1146,Nordeste,TransLog,3,True
1147,Sul,BrasilExpress,3,False
1148,Sudeste,RápidoX,3,False
1149,Sudeste,TransLog,3,False
1150,Sul,TransLog,3,False
1151,Sudeste,BrasilExpress,3,False
1152,Norte,BrasilExpress,5,False
1153,Nordeste,EntregaJá,3,False
1154,Sul,RápidoX,5,False
1155,Sul,EntregaJá,3,True
1156,Nordeste,EntregaJá,5,False
1157,Sudeste,TransLog,5,False
1158,Nordeste,BrasilExpress,3,False
1159,Sul,TransLog,3,False
1160,Sul,RápidoX,5,False
1161,Sul,EntregaJá,7,False
1162,Sudeste,RápidoX,3,False
1163,Sudeste,BrasilExpress,3,False
1164,Nordeste,BrasilExpress,7,False
1165,Sul,SulCargo,3,False
1166,Sul,RápidoX,5,False
1167,Nordeste,TransLog,3,False
1168,Norte,RápidoX,3,True
1169,Sudeste,EntregaJá,5,False
1170,Sudeste,BrasilExpress,5,False
1171,Nordeste,BrasilExpress,3,False
1172,Nordeste,RápidoX,5,False
1173,Nordeste,RápidoX,5,False
1174,Norte,RápidoX,5,False
1175,Sudeste,EntregaJá,3,False
1176,Norte,EntregaJá,5,False
1177,Nordeste,TransLog,5,False
1178,Nordeste,RápidoX,5,False
1179,Nordeste,TransLog,5,False
1180,Sudeste,SulCargo,3,False
1181,Sudeste,EntregaJá,5,False
1182,Sudeste,BrasilExpress,5,False
1183,Sudeste,SulCargo,3,False
1184,Centro-Oeste,BrasilExpress,5,False
1185,Sul,SulCargo,3,False
1186,Nordeste,TransLog,5,False
1187,Sudeste,TransLog,3,False
1188,Sudeste,EntregaJá,5,False
1189,Sul,BrasilExpress,7,False
1190,Sul,SulCargo,5,False
1191,Sudeste,RápidoX,7,False
1192,Sudeste,RápidoX,7,True
1193,Centro-Oeste,EntregaJá,3,True
1194,Sudeste,BrasilExpress,5,False
1195,Sudeste,RápidoX,5,True
1196,Sul,EntregaJá,7,True
1197,Sul,EntregaJá,3,False
1198,Sudeste,BrasilExpress,7,True
1199,Sul,RápidoX,5,False
1200,Sudeste,RápidoX,5,False
1201,Sudeste,RápidoX,3,False
1202,Nordeste,TransLog,3,False
1203,Sudeste,RápidoX,5,False
1204,Sudeste,SulCargo,3,False
1205,Sul,TransLog,7,False
1206,Sudeste,TransLog,3,False
1207,Sudeste,TransLog,5,False
1208,Sul,TransLog,3,False
1209,Centro-Oeste,EntregaJá,5,False
1210,Sul,SulCargo,5,False
1211,Norte,BrasilExpress,3,True
1212,Centro-Oeste,RápidoX,3,False
1213,Norte,TransLog,3,True
1214,Nordeste,BrasilExpress,5,False
1215,Sudeste,EntregaJá,5,False
1216,Sudeste,BrasilExpress,5,False
1217,Sudeste,TransLog,5,False
1218,Sul,SulCargo,5,False
1219,Sul,BrasilExpress,3,False
1220,Sudeste,TransLog,3,False
1221,Nordeste,TransLog,3,False
1222,Sudeste,RápidoX,7,True
1223,Norte,RápidoX,7,False
1224,Sudeste,SulCargo,3,True
1225,Sul,RápidoX,5,False
1226,Sul,SulCargo,7,True
1227,Sudeste,EntregaJá,5,False
1228,Norte,EntregaJá,3,False
1229,Sudeste,RápidoX,3,True
1230,Nordeste,EntregaJá,5,False
1231,Sudeste,BrasilExpress,7,False
1232,Nordeste,BrasilExpress,5,False
1233,Sul,BrasilExpress,3,False
1234,Sudeste,EntregaJá,3,False
1235,Sudeste,BrasilExpress,5,False
1236,Sul,SulCargo,7,False
1237,Sudeste,TransLog,5,False
1238,Nordeste,RápidoX,5,False
1239,Sudeste,SulCargo,3,True
1240,Sul,BrasilExpress,7,False
1241,Sul,TransLog,5,False
1242,Sudeste,RápidoX,3,False
1243,Sudeste,SulCargo,5,True
1244,Sul,RápidoX,3,False
1245,Sudeste,EntregaJá,3,False
1246,Norte,BrasilExpress,3,False
1247,Sul,SulCargo,3,True
1248,Sul,SulCargo,3,False
1249,Sul,TransLog,5,False
1250,Sudeste,TransLog,5,False
1251,Sudeste,TransLog,5,False
1252,Sudeste,RápidoX,3,False
1253,Sudeste,BrasilExpress,3,False
1254,Centro-Oeste,RápidoX,5,False
1255,Sudeste,BrasilExpress,3,False
1256,Sul,SulCargo,3,False
1257,Nordeste,RápidoX,7,False
1258,Centro-Oeste,RápidoX,5,False
1259,Sudeste,RápidoX,7,True
1260,Sudeste,EntregaJá,5,False
1261,Sudeste,BrasilExpress,3,False
1262,Nordeste,BrasilExpress,5,True
1263,Norte,RápidoX,3,False
1264,Nordeste,EntregaJá,5,False
1265,Norte,RápidoX,3,False
1266,Nordeste,BrasilExpress,7,False
1267,Sul,SulCargo,3,False
1268,Sul,EntregaJá,7,False
1269,Sul,EntregaJá,7,False
1270,Nordeste,RápidoX,5,False
1271,Centro-Oeste,SulCargo,5,False
1272,Centro-Oeste,BrasilExpress,5,False
1273,Sudeste,TransLog,7,False
1274,Sul,BrasilExpress,5,False
1275,Nordeste,BrasilExpress,5,False
1276,Nordeste,SulCargo,5,False
1277,Sudeste,EntregaJá,7,False
1278,Sul,BrasilExpress,5,False
1279,Sudeste,EntregaJá,5,False
1280,Sudeste,SulCargo,5,False
1281,Sul,SulCargo,7,False
1282,Sudeste,RápidoX,5,False
1283,Sudeste,TransLog,3,False
1284,Sudeste,SulCargo,5,False
1285,Sudeste,SulCargo,7,False
1286,Sudeste,EntregaJá,5,False
1287,Sudeste,SulCargo,7,False
1288,Sudeste,BrasilExpress,3,False
1289,Norte,RápidoX,5,False
1290,Nordeste,RápidoX,5,False
1291,Centro-Oeste,BrasilExpress,7,False
1292,Sudeste,SulCargo,3,True
1293,Sul,TransLog,7,False
1294,Sul,SulCargo,5,False
1295,Nordeste,RápidoX,3,False
1296,Sudeste,TransLog,3,False
1297,Sudeste,EntregaJá,3,False
1298,Centro-Oeste,EntregaJá,5,True
1299,Norte,SulCargo,3,False
1300,Sul,SulCargo,3,True
1301,Nordeste,TransLog,7,False
1302,Sul,TransLog,3,False
1303,Sudeste,SulCargo,3,True
1304,Sudeste,RápidoX,5,True
1305,Sudeste,EntregaJá,5,False
1306,Sul,TransLog,5,False
1307,Nordeste,RápidoX,5,False
1308,Sudeste,SulCargo,5,False
1309,Sudeste,BrasilExpress,5,False
1310,Sul,TransLog,3,False
1311,Sudeste,BrasilExpress,3,False
1312,Sudeste,RápidoX,5,False
1313,Norte,EntregaJá,3,False
1314,Sudeste,RápidoX,5,False
1315,Centro-Oeste,EntregaJá,5,True
1316,Sul,RápidoX,3,True
1317,Sudeste,TransLog,3,True
1318,Nordeste,TransLog,3,False
1319,Sudeste,BrasilExpress,5,False
1320,Sudeste,RápidoX,5,False
1321,Centro-Oeste,RápidoX,5,False
1322,Sul,BrasilExpress,3,False
1323,Sul,SulCargo,5,True
1324,Sudeste,RápidoX,7,True
1325,Sudeste,RápidoX,3,False
1326,Sudeste,RápidoX,5,False
1327,Sudeste,SulCargo,7,False
1328,Sudeste,TransLog,3,False
1329,Centro-Oeste,BrasilExpress,5,False
1330,Nordeste,SulCargo,3,False
1331,Centro-Oeste,EntregaJá,5,False
1332,Sul,EntregaJá,3,False
1333,Sul,SulCargo,7,True
1334,Centro-Oeste,SulCargo,5,True
1335,Sudeste,TransLog,5,False
1336,Sudeste,EntregaJá,5,True
1337,Sul,BrasilExpress,5,False
1338,Nordeste,RápidoX,5,False
1339,Sul,RápidoX,7,False
1340,Sudeste,TransLog,7,False
1341,Sudeste,TransLog,5,False
1342,Sudeste,EntregaJá,7,False
1343,Sudeste,BrasilExpress,5,True
1344,Sudeste,BrasilExpress,5,False
1345,Sudeste,SulCargo,5,False
1346,Nordeste,TransLog,3,False
1347,Sudeste,RápidoX,3,False
1348,Sul,RápidoX,3,True
1349,Sudeste,EntregaJá,5,False
1350,Sudeste,RápidoX,3,True
1351,Sul,BrasilExpress,5,False
1352,Sul,BrasilExpress,7,False
1353,Nordeste,TransLog,3,True
1354,Nordeste,EntregaJá,5,False
1355,Sudeste,RápidoX,3,False
1356,Sudeste,TransLog,3,False
1357,Sul,SulCargo,5,True
1358,Sudeste,SulCargo,5,False
1359,Centro-Oeste,RápidoX,5,False
1360,Sudeste,RápidoX,3,False
1361,Sudeste,RápidoX,5,False
1362,Sul,BrasilExpress,3,False
1363,Sudeste,RápidoX,3,False
1364,Norte,SulCargo,3,False
1365,Centro-Oeste,RápidoX,3,True
1366,Centro-Oeste,EntregaJá,3,False
1367,Sudeste,SulCargo,3,False
1368,Nordeste,EntregaJá,7,False
1369,Sul,SulCargo,3,True
1370,Sudeste,TransLog,3,False
1371,Sudeste,SulCargo,3,False
1372,Norte,SulCargo,5,False
1373,Sudeste,EntregaJá,3,True
1374,Sudeste,EntregaJá,7,False
1375,Sudeste,SulCargo,7,False
1376,Norte,SulCargo,3,False
1377,Nordeste,BrasilExpress,5,False
1378,Centro-Oeste,TransLog,3,False
1379,Nordeste,TransLog,5,False
1380,Sudeste,RápidoX,5,False
1381,Sudeste,SulCargo,3,True
1382,Sul,SulCargo,3,False
1383,Sudeste,SulCargo,5,True
1384,Sul,SulCargo,5,True
1385,Sudeste,TransLog,3,False
1386,Sul,EntregaJá,5,False
1387,Sudeste,BrasilExpress,5,False
1388,Sudeste,EntregaJá,7,False
1389,Sudeste,EntregaJá,3,False
1390,Nordeste,TransLog,5,False
1391,Sudeste,BrasilExpress,5,False
1392,Sudeste,SulCargo,3,False
1393,Nordeste,TransLog,5,True
1394,Nordeste,TransLog,5,False
1395,Sudeste,BrasilExpress,7,False
1396,Centro-Oeste,RápidoX,3,False
1397,Sudeste,TransLog,5,False
1398,Centro-Oeste,EntregaJá,3,True
1399,Nordeste,EntregaJá,7,False
1400,Sudeste,SulCargo,3,True
1401,Sudeste,TransLog,7,False
1402,Sudeste,SulCargo,7,True
1403,Sudeste,TransLog,3,False
1404,Sudeste,BrasilExpress,7,False
1405,Sudeste,TransLog,7,False
1406,Sudeste,RápidoX,3,False
1407,Sudeste,EntregaJá,5,False
1408,Sudeste,BrasilExpress,5,False
1409,Sudeste,EntregaJá,3,False
1410,Sudeste,SulCargo,3,False
1411,Sudeste,BrasilExpress,3,False
1412,Sudeste,RápidoX,3,False
1413,Nordeste,EntregaJá,5,False
1414,Nordeste,TransLog,3,False
1415,Sul,TransLog,7,False
1416,Sudeste,TransLog,5,False
1417,Centro-Oeste,BrasilExpress,3,False
1418,Centro-Oeste,RápidoX,5,False
1419,Centro-Oeste,RápidoX,5,False
1420,Sudeste,RápidoX,7,False
1421,Sudeste,EntregaJá,3,False
1422,Norte,BrasilExpress,3,False
1423,Sudeste,TransLog,7,False
1424,Sudeste,EntregaJá,7,False
1425,Nordeste,RápidoX,5,False
1426,Sudeste,TransLog,5,False
1427,Nordeste,BrasilExpress,3,False
1428,Sudeste,SulCargo,5,False
1429,Nordeste,RápidoX,3,False
1430,Nordeste,RápidoX,3,False
1431,Sudeste,RápidoX,7,False
1432,Nordeste,RápidoX,3,False
1433,Sul,TransLog,5,False
1434,Nordeste,BrasilExpress,7,False
1435,Sudeste,EntregaJá,3,False
1436,Sul,TransLog,7,False
1437,Centro-Oeste,BrasilExpress,7,False
1438,Sul,EntregaJá,5,False
1439,Norte,RápidoX,3,False
1440,Norte,BrasilExpress,3,False
1441,Nordeste,RápidoX,5,True
1442,Nordeste,BrasilExpress,3,False
1443,Sul,SulCargo,3,False
1444,Sudeste,RápidoX,7,False
1445,Sul,RápidoX,3,False
1446,Sudeste,RápidoX,5,False
1447,Sudeste,TransLog,3,False
1448,Nordeste,EntregaJá,5,False
1449,Centro-Oeste,RápidoX,7,False
1450,Nordeste,RápidoX,3,False
1451,Sul,TransLog,3,False
1452,Sudeste,TransLog,5,False
1453,Sudeste,SulCargo,5,True
1454,Centro-Oeste,BrasilExpress,5,False
1455,Sudeste,RápidoX,3,False
1456,Sudeste,BrasilExpress,3,False
1457,Sudeste,TransLog,7,False
1458,Sul,TransLog,7,False
1459,Sudeste,SulCargo,5,False
1460,Centro-Oeste,EntregaJá,7,False
1461,Sudeste,TransLog,5,False
1462,Sudeste,RápidoX,5,False
1463,Sudeste,SulCargo,3,True
1464,Sudeste,EntregaJá,5,False
1465,Centro-Oeste,SulCargo,5,False
1466,Nordeste,TransLog,3,True
1467,Sul,EntregaJá,5,True
1468,Norte,BrasilExpress,5,True
1469,Sudeste,EntregaJá,5,False
1470,Nordeste,RápidoX,5,False
1471,Sul,BrasilExpress,7,False
1472,Nordeste,BrasilExpress,3,True
1473,Centro-Oeste,RápidoX,5,False
1474,Sul,BrasilExpress,5,False
1475,Centro-Oeste,TransLog,5,False
1476,Sul,EntregaJá,3,False
1477,Norte,EntregaJá,3,False
1478,Sudeste,RápidoX,7,False
1479,Sul,TransLog,5,False
1480,Sul,BrasilExpress,7,False
1481,Sudeste,EntregaJá,5,False
1482,Sudeste,EntregaJá,5,False
1483,Sudeste,EntregaJá,7,True
1484,Sudeste,EntregaJá,5,False
1485,Centro-Oeste,SulCargo,3,False
1486,Centro-Oeste,RápidoX,5,True
1487,Sudeste,BrasilExpress,7,True
1488,Sul,BrasilExpress,3,False
1489,Nordeste,RápidoX,3,False
1490,Nordeste,TransLog,3,False
1491,Sudeste,RápidoX,7,False
1492,Sudeste,EntregaJá,3,True
1493,Sul,EntregaJá,5,False
1494,Nordeste,RápidoX,5,True
1495,Sudeste,RápidoX,5,False
1496,Sul,BrasilExpress,5,True
1497,Norte,BrasilExpress,3,False
1498,Sudeste,SulCargo,5,False
1499,Nordeste,SulCargo,5,False
1500,Nordeste,EntregaJá,7,True
1501,Sudeste,SulCargo,3,False
1502,Nordeste,SulCargo,7,False
1503,Sul,TransLog,5,False
1504,Sul,RápidoX,7,False
1505,Sul,BrasilExpress,5,False
1506,Centro-Oeste,SulCargo,5,False
1507,Sul,BrasilExpress,7,False
1508,Centro-Oeste,SulCargo,7,False
1509,Centro-Oeste,SulCargo,5,True
1510,Sudeste,EntregaJá,3,True
1511,Sul,TransLog,3,False
